MEET,,EVENT,YEAR,PLACING,ATHLETE,SCHOOL,PERFORMANCE,,,,FN,
States,,110 M High Hurdles,1997,4,"Shannahan, Andrew",Lincoln,15.9,15.9 trial,,,,
States,,110 M High Hurdles,1997,5,"Egan, Matthew",Toll Gate,16.1,16.0 trial,,,,
States,,110 M High Hurdles,1997,6,"Moscardi, Matthew",East Greenwich,16.1,16.0 trial,,,,
States,,110 M High Hurdles,1997,7,"Torrico, Ed",LaSalle,16.5,16.0 trial,,,,
States,,110 M High Hurdles,1997,x,"Baptista, Robert",East Providence,fs,15.1 trial,,,,
States,,110 M High Hurdles,1997,9,"Gingerella, Peter",Chariho,,16.3 trial,,,,
States,,110 M High Hurdles,1997,10,"Deming, Jonathan",Toll Gate,,17.1 trial,,,,
States,,110 M High Hurdles,1997,11,"DesRosiers, Brent",Cumberland,,17.5 trial,,,,
States,,110 M High Hurdles,1997,12,"Dailey, Chris",Lincoln,,17.7 trial,,,,
States,,110 M High Hurdles,1997,13,"Dunbar, Christian",Woonsocket,,17.8 trial,,,,
States,,110 M High Hurdles,1997,x,"Wilks, Adam",Bishop Hendricken,,DQ,,,,
States,,300 M Intermediate Hurdles,1997,1,"Royster, Jayson",East Providence,40.16,,,,,
States,,300 M Intermediate Hurdles,1997,2,"Kuzma, Dustin",North Kingstown,40.45,,,,,
States,,300 M Intermediate Hurdles,1997,3,"Baptista, Robert",East Providence,41.24,,,,,
States,,300 M Intermediate Hurdles,1997,4,"Kelley, Ryan",Barrington,41.33,,,,,
States,,300 M Intermediate Hurdles,1997,5,"Durant, Greg",South Kingstown,41.79,,,,,
States,,300 M Intermediate Hurdles,1997,6,"Nigrelli, Joseph",Westerly,41.82,,,,,
States,,300 M Intermediate Hurdles,1997,7,"Knutton, Scott",Warwick Vets,42.17,,,,,
States,,300 M Intermediate Hurdles,1997,8,"Moscardi, Matthew",East Greenwich,42.58,,,,,
States,,300 M Intermediate Hurdles,1997,9,"Anella, Edward",East Providence,42.72,,,,,
States,,300 M Intermediate Hurdles,1997,10,"Pitts-Wiley, Ricardo",North Kingstown,42.75,,,,,
States,,300 M Intermediate Hurdles,1997,11,"Reynolds, LeGrand",Exeter-West Greenwich,43.66,,,,,
States,,300 M Intermediate Hurdles,1997,12,"George, Jeremy",Pilgrim,43.97,,,,,
States,,300 M Intermediate Hurdles,1997,13,"Kubica, Jeremy",Toll Gate,45.11,,,,,
States,,300 M Intermediate Hurdles,1997,14,"Drew, Christian",Cranston West,45.15,,,,,
States,,300 M Intermediate Hurdles,1997,15,"Gingerella, Paul",Westerly,45.20,,,,,
States,,300 M Intermediate Hurdles,1997,16,"Torrico, Ed",LaSalle,45.37,,,,,
States,,300 M Intermediate Hurdles,1997,17,"Dailey, Chris",Lincoln,45.42,,,,,
States,,300 M Intermediate Hurdles,1997,x,"Dygd, Dana",North Kingstown,DQ,,,,,
States,,100 Meters,1997,1,"Frye, Russell",East Providence,10.76,10.5 trial,,,,
States,,100 Meters,1997,2,"Pace, Moses",Mount Hope,11.38,11.1 trial,,,,
States,,100 Meters,1997,3,"Rivard, Anthony",South Kingstown,11.42,11.4 trial,,,,
States,,100 Meters,1997,4,"Schaffer, Sebastian",Smithfield,11.43,11.3 trial,,,,
States,,100 Meters,1997,5,"Butler, Mustafa",Central,11.63,11.4 trial,,,,
States,,100 Meters,1997,6,"Gardella, Joshua",Bishop Hendricken,11.66,11.4 trial,,,,
States,,100 Meters,1997,7,"Green, Seth",Warwick Vets,11.66,11.5 trial,,,,
States,,100 Meters,1997,8,"Finelli, James",Pilgrim,12.12,11.4 trial,,,,
States,,100 Meters,1997,9,"Picillo, Chuck",Toll Gate,,11.5 trial,,,,
States,,100 Meters,1997,T-10,"Rudegair, Jay",South Kingstown,,11.6 trial,,,,
States,,100 Meters,1997,T-10,"Hocker, Matthew",Warwick Vets,,11.6 trial,,,,
States,,100 Meters,1997,T-10,"Marwill, Zack",Classical,,11.6 trial,,,,
States,,100 Meters,1997,13,"Gardella, Jared",North Kingstown,,11.7 trial,,,,
States,,100 Meters,1997,T-14,"Jordan, Trent",Pilgrim,,11.8 trial,,,,
States,,100 Meters,1997,T-14,"Zegarzewski, Andrew",Chariho,,11.8 trial,,,,
States,,100 Meters,1997,16,"Scott, Mack",Chariho,,11.9 trial,,,,
States,,200 Meters,1997,1,"Frye, Russell",East Providence,21.70,23.10 trial,,,,
States,,200 Meters,1997,2,"Santana, Angelico",Hope,22.82,23.11 trial,,,,
States,,200 Meters,1997,3,"Schaffer, Sebastian",Smithfield,23.29,23.28 trial,,,,
States,,200 Meters,1997,4,"Sherman, Alex",Bishop Hendricken,23.42,23.27 trial,,,,
States,,200 Meters,1997,5,"Picillo, Chuck",Toll Gate,23.79,23.65 trial,,,,
States,,200 Meters,1997,6,"Pace, Moses",Mount Hope,23.87,23.63 trial,,,,
States,,200 Meters,1997,7,"Green, Seth",Warwick Vets,,23.75 trial,,,,
States,,200 Meters,1997,8,"Rivard, Anthony",South Kingstown,,23.78 trial,,,,
States,,200 Meters,1997,9,"Butler, Mustafa",Central,,23.79 trial,,,,
States,,200 Meters,1997,10,"Hanson, Jayson",Bishop Hendricken,,24.26 trial,,,,
States,,200 Meters,1997,11,"Ermer, Graham",East Greenwich,,24.34 trial,,,,
States,,200 Meters,1997,12,"Hunt, Kevin",Mount Saint Charles,,24.46 trial,,,,
States,,200 Meters,1997,13,"Newton, Rodney",Pilgrim,,24.47 trial,,,,
States,,200 Meters,1997,14,"Healey, Daniel",Bishop Hendricken,,24.55 trial,,,,
States,,200 Meters,1997,15,"Scott, Mack",Chariho,,24.70 trial,,,,
States,,400 Meters,1997,1,"Frye, Russell",East Providence,49.08,,,,,
States,,400 Meters,1997,2,"Santana, Angelico",Hope,50.22,,,,,
States,,400 Meters,1997,3,"Sherman, Alex",Bishop Hendricken,50.73,,,,,
States,,400 Meters,1997,4,"Wheeler, Joshua",Warwick Vets,51.61,,,,,
States,,400 Meters,1997,5,"Jean Mary, Patrick",Mount Pleasant,52.40,,,,,
States,,400 Meters,1997,6,"Kahn, Gregory",South Kingstown,52.74,,,,,
States,,400 Meters,1997,7,"Coe, William",Middletown,53.15,,,,,
States,,400 Meters,1997,8,"Ermer, Graham",East Greenwich,53.27,,,,,
States,,400 Meters,1997,9,"Puleo, Chris",Barrington,54.10,,,,,
States,,400 Meters,1997,10,"Casper, Ronald",Middletown,54.36,,,,,
States,,400 Meters,1997,11,"Bayha, Todd",Warwick Vets,54.70,,,,,
States,,800 Meters,1997,1,"Cotter, Matthew",South Kingstown,1:57.44,,,,,
States,,800 Meters,1997,2,"Daniels, Michael",Warwick Vets,1:57.78,,,,,
States,,800 Meters,1997,3,"Coleman, Michael",South Kingstown,1:59.47,,,,,
States,,800 Meters,1997,4,"McAllister, Loren",Bishop Hendricken,2:00.02,,,,,
States,,800 Meters,1997,5,"Miller, John",Cranston East,2:00.95,,,,,
States,,800 Meters,1997,6,"Colon, Samuel",Mount Pleasant,2:01.22,,,,,
States,,800 Meters,1997,7,"Lagor, Matthew",St. Raphael's,2:01.64,,,,,
States,,800 Meters,1997,8,"Androscia, Jason",North Kingstown,2:02.78,,,,,
States,,800 Meters,1997,9,"Dash, Gordon",Classical,2:03.54,,,,,
States,,800 Meters,1997,10,"Narcisi, Eric",Smithfield,2:04.29,,,,,
States,,800 Meters,1997,11,"Duhamel, Edward",Woonsocket,2:05.87,,,,,
States,,800 Meters,1997,12,"Pearce, Evan",Toll Gate,2:06.43,,,,,
States,,800 Meters,1997,T-13,"Baris, Christopher",Tolman,2:07.78,,,,,
States,,800 Meters,1997,T-13,"Houlker, Jack",Westerly,2:07.78,,,,,
States,,800 Meters,1997,15,"Boucher, Derek",Ponaganset,2:08.52,,,,,
States,,800 Meters,1997,16,"Dau, Adam",Cumberland,2:09.03,,,,,
States,,800 Meters,1997,17,"St. Onge, Garrett",Woonsocket,2:09.32,,,,,
States,,1500 Meters,1997,1,"Norton, Brian",North Kingstown,4:03.1,,,,,
States,,1500 Meters,1997,2,"McAllister, Loren",Bishop Hendricken,4:04.6,,,,,
States,,1500 Meters,1997,3,"Kahn, Daniel",South Kingstown,4:06.8,,,,,
States,,1500 Meters,1997,4,"Bissell, Roger",Ponaganset,4:10.6,,,,,
States,,1500 Meters,1997,5,"Brosnan, Timothy",St. Raphael's,4:12.7,,,,,
States,,1500 Meters,1997,6,"Meehan, Eric",Chariho,4:13.4,,,,,
States,,1500 Meters,1997,7,"Costa, Justin",Barrington,4:15.1,,,,,
States,,1500 Meters,1997,8,"Kieliszak, Jonathan",Bishop Hendricken,4:15.7,,,,,
States,,1500 Meters,1997,9,"Geremia, Robert",South Kingstown,4:19.3,,,,,
States,,1500 Meters,1997,10,"Bianco, Todd",Smithfield,4:21.2,,,,,
States,,1500 Meters,1997,11,"Costa, Jeremy",Lincoln,4:21.3,,,,,
States,,1500 Meters,1997,12,"Bizier, Russell",LaSalle,4:23.7,,,,,
States,,1500 Meters,1997,13,"Jackson, Derek",Pilgrim,4:30.3,,,,,
States,,1500 Meters,1997,x,"Dempsey, Eamon",Classical,DQ,,,,,
States,,3000 Meters,1997,1,"Norton, Brian",North Kingstown,8:57.16,,,,,
States,,3000 Meters,1997,2,"Kahn, Daniel",South Kingstown,9:01.99,,,,,
States,,3000 Meters,1997,3,"Champi, Jay",Cumberland,9:02.83,,,,,
States,,3000 Meters,1997,4,"Russo, Erik",Woonsocket,9:03.26,,,,,
States,,3000 Meters,1997,5,"Kenyon, Adam",Chariho,9:08.85,,,,,
States,,3000 Meters,1997,6,"Vredenberg, Kyle",Chariho,9:15.26,,,,,
States,,3000 Meters,1997,7,"Townsend, Daniel",Woonsocket,9:17.05,,,,,
States,,3000 Meters,1997,8,"Reedy, Thomas",Cumberland,9:17.51,,,,,
States,,3000 Meters,1997,9,"Knuettel, Misha",Bishop Hendricken,9:21.74,,,,,
States,,3000 Meters,1997,10,"Dempsey, Eamon",Classical,9:22.50,,,,,
States,,3000 Meters,1997,11,"Doyle, Patrick",St. Raphael's,9:24.95,,,,,
States,,3000 Meters,1997,12,"Linden, Daniel",Pilgrim,9:25.58,,,,,
States,,3000 Meters,1997,13,"Bissell, Roger",Ponaganset,9:31.36,,,,,
States,,3000 Meters,1997,14,"Bessette, Scott",South Kingstown,9:33.47,,,,,
States,,3000 Meters,1997,15,"Poland, Justin",Ponaganset,9:34.97,,,,,
States,,3000 Meters,1997,16,"Robinson, Nathaniel",Cranston East,9:39.59,,,,,
States,,3000 Meters,1997,17,"Sweeney, Patrick",Bishop Hendricken,9:40.73,,,,,
States,,3000 Meters,1997,18,"Doyle, Brendan",St. Raphael's,9:43.72,,,,,
States,,400 Meter Relay,1997,1,"Baptista, Robert",East Providence,43.98,,,,,
States,,400 Meter Relay,1997,1,"Royster, Jayson",East Providence,,,,,,
States,,400 Meter Relay,1997,1,"Smith, Raymond",East Providence,,,,,,
States,,400 Meter Relay,1997,1,"Zagryn, Tyler",East Providence,,,,,,
States,,400 Meter Relay,1997,2,"Gardella, Joshua",Bishop Hendricken,44.47,,,,,
States,,400 Meter Relay,1997,2,"Healey, Daniel",Bishop Hendricken,,,,,,
States,,400 Meter Relay,1997,2,"O'Hara, Colin",Bishop Hendricken,,,,,,
States,,400 Meter Relay,1997,2,"Sherman, Alex",Bishop Hendricken,,,,,,
States,,400 Meter Relay,1997,3,no names listed,Barrington,44.47,,,,relay,
States,,400 Meter Relay,1997,4,no names listed,North Kingstown,44.83,,,,relay,
States,,400 Meter Relay,1997,5,no names listed,South Kingstown,45.02,,,,relay,
States,,400 Meter Relay,1997,6,no names listed,Warwick Vets,45.05,,,,relay,
States,,400 Meter Relay,1997,7,no names listed,Pilgrim,45.12,,,,relay,
States,,400 Meter Relay,1997,8,no names listed,Toll Gate,45.81,,,,relay,
States,,400 Meter Relay,1997,T-9,no names listed,Chariho,46.20,,,,relay,
States,,400 Meter Relay,1997,T-9,no names listed,Mount Hope,46.20,,,,relay,
States,,400 Meter Relay,1997,11,no names listed,Classical,46.86,,,,relay,
States,,400 Meter Relay,1997,x,no names listed,Middletown,DQ,,,,relay,
States,,1600 Meter Relay,1997,1,"Kahn, Gregory",South Kingstown,3:29.66,,,,,
States,,1600 Meter Relay,1997,1,"Mook, Andrew",South Kingstown,,,,,,
States,,1600 Meter Relay,1997,1,"Coleman, Michael",South Kingstown,,,,,,
States,,1600 Meter Relay,1997,1,"Cotter, Matthew",South Kingstown,,,,,,
States,,1600 Meter Relay,1997,2,"Knutton, Scott",Warwick Vets,3:30.81,,,,,
States,,1600 Meter Relay,1997,2,"Bayha, Todd",Warwick Vets,,,,,,
States,,1600 Meter Relay,1997,2,"Wheeler, Joshua",Warwick Vets,,,,,,
States,,1600 Meter Relay,1997,2,"Daniels, Michael",Warwick Vets,,,,,,
States,,1600 Meter Relay,1997,3,no names listed,North Kingstown,3:31.47,,,,relay,
States,,1600 Meter Relay,1997,4,no names listed,Woonsocket,3:33.26,,,,relay,
States,,1600 Meter Relay,1997,5,no names listed,Smithfield,3:34.79,,,,relay,
States,,1600 Meter Relay,1997,6,no names listed,Chariho,3:37.63,,,,relay,
States,,1600 Meter Relay,1997,7,no names listed,Mount Pleasant,3:37.84,,,,relay,
States,,1600 Meter Relay,1997,8,no names listed,Barrington,3:39.48,,,,relay,
States,,1600 Meter Relay,1997,9,no names listed,Cranston West,3:39.75,,,,relay,
States,,1600 Meter Relay,1997,10,no names listed,Classical,3:40.03,,,,relay,
States,,1600 Meter Relay,1997,11,no names listed,Bishop Hendricken,3:41.62,,,,relay,
States,,1600 Meter Relay,1997,12,no names listed,Pilgrim,3:42.22,,,,relay,
States,,Shot Put,1998,1,"Tortorella, Vincent",Classical,"55'0 1/2""",16.77 m,,,,
States,,Shot Put,1998,2,"Marandola, Craig",Ponaganset,"50'0 1/2""",15.25 m,,,,
States,,Shot Put,1998,3,"Ellis, Matthew",Bishop Hendricken,"48'2 1/4""",14.68 m,,,,
States,,Shot Put,1998,4,"Rogers, Andrew",East Providence,"48'0""",14.63 m,,,,
States,,Shot Put,1998,5,"Freeman, Jacob",Bishop Hendricken,"47'9 1/2""",14.56 m,,,,
States,,Shot Put,1998,6,"Blanchet, Jeremy",Barrington,"47'0 1/4""",14.33 m,,,,
States,,Shot Put,1998,7,"Howington, Steven",Cumberland,"46'7 1/4""",14.20 m,,,,
States,,Shot Put,1998,8,"Gazzola, Anthony",Bishop Hendricken,"46'4 1/2""",14.13 m,,,,
States,,Shot Put,1998,9,"Grauer, James",Rogers,"46'1 1/4""",14.05 m,,,,
States,,Shot Put,1998,10,"Feldhus, Patrick",Tolman,"45'7 1/2""",13.90 m,,,,
States,,Shot Put,1998,11,"Andrews, Jesse",Ponaganset,"44'7""",13.59 m,,,,
States,,Shot Put,1998,12,"Wheeler, Ryan",Narragansett,"43'5""",13.23 m,,,,
States,,Shot Put,1998,13,"Palmer, Thomas",Westerly,"43'1 3/4""",13.15 m,,,,
States,,Shot Put,1998,14,"Kavanaugh, Ryan",Warwick Vets,"42'11 1/2""",13.09 m,,,,
States,,Shot Put,1998,15,"Peterson, Paul",Rogers,"42'4""",12.90 m,,,,
States,,Shot Put,1998,16,"Pickett, C.J.",North Kingstown,"42'0 1/2""",12.81 m,,,,
States,,Shot Put,1998,17,"Deblois, Kenneth",West Warwick,"40'8 1/2""",12.40 m,,,,
States,,Discus,1998,1,"Tortorella, Vincent",Classical,"173'5""",52.86 m,,,,
States,,Discus,1998,2,"Andrews, Jesse",Ponaganset,"149'10""",45.66 m,,,,
States,,Discus,1998,3,"Dunphy, Jacob",Barrington,"139'2""",42.42 m,,,,
States,,Discus,1998,4,"Ellis, Matthew",Bishop Hendricken,"138'7""",42.24 m,,,,
States,,Discus,1998,5,"Johnson, Reggie",Bishop Hendricken,"137'7""",41.94 m,,,,
States,,Discus,1998,6,"Ferreira, Timothy",Rogers,"134'7""",41.02 m,,,,
States,,Discus,1998,7,"Ringler, Travis",South Kingstown,"132'8""",40.44 m,,,,
States,,Discus,1998,8,"Kavanaugh, Ryan",Warwick Vets,"131'10""",40.18 m,,,,
States,,Discus,1998,9,"Phaneuf, Brian",Woonsocket,"130'6""",39.78 m,,,,
States,,Discus,1998,10,"Freeman, Jacob",Bishop Hendricken,"130'6""",39.78 m,,,,
States,,Discus,1998,11,"Blanchet, Jeremy",Barrington,"129'6""",39.47 m,,,,
States,,Discus,1998,12,"Gibbons, Ted",Rogers,"126'8""",38.60 m,,,,
States,,Discus,1998,13,"Susi, Alan",Cumberland,"126'8""",38.60 m,,,,
States,,Discus,1998,14,"Carey, Ralph",Bishop Hendricken,"125'8""",38.30 m,,,,
States,,Discus,1998,15,"Grillis, Jared",Westerly,"124'9""",38.02 m,,,,
States,,Discus,1998,16,"Castro, Alberto",Hope,"122'10""",37.44 m,,,,
States,,Hammer,1998,1,"Freeman, Jacob",Bishop Hendricken,"222'0""",67.66 m,,,,
States,,Hammer,1998,2,"Tortorella, Vincent",Classical,"212'11""",64.90 m,,,,
States,,Hammer,1998,3,"Ringler, Travis",South Kingstown,"208'8""",63.60 m,,,,
States,,Hammer,1998,4,"Kavanaugh, Ryan",Warwick Vets,"203'7""",62.05 m,,,,
States,,Hammer,1998,5,"Gentes, Keith",Bishop Hendricken,"200'11""",61.24 m,,,,
States,,Hammer,1998,6,"McDonald, Joseph",Pilgrim,"197'1""",60.07 m,,,,
States,,Hammer,1998,7,"Castro, Alberto",Hope,"196'1""",59.76 m,,,,
States,,Hammer,1998,8,"McCaughey, Joshua",Bishop Hendricken,"192'4""",58.62 m,,,,
States,,Hammer,1998,9,"Goulart, Jason",Bishop Hendricken,"192'0""",58.52 m,,,,
States,,Hammer,1998,10,"Johnston Jr., William",Bishop Hendricken,"191'0""",58.22 m,,,,
States,,Hammer,1998,11,"Smith, Mark",Cumberland,"182'7""",55.65 m,,,,
States,,Hammer,1998,12,"Grauer, James",Rogers,"179'5""",54.68 m,,,,
States,,Hammer,1998,13,"Hindy, Jeffrey",St. Raphael's,"177'7""",54.12 m,,,,
States,,Hammer,1998,14,"Houston, Robert",Bishop Hendricken,"170'4""",51.92 m,,,,
States,,Hammer,1998,15,"Deblois, Kenneth",West Warwick,"165'3""",50.36 m,,,,
States,,Hammer,1998,16,"Harrington, Sean",Cumberland,"164'9""",50.22 m,,,,
States,,Hammer,1998,17,"Rankin, Le Andrew",East Providence,"160'1""",48.79 m,,,,
States,,Hammer,1998,18,"Lamoureaux, Adam",Woonsocket,"158'3""",48.23 m,,,,
States,,Javelin (Old Standard),1998,1,"Magnamini, Daniel",Bishop Hendricken,"180'4""",54.96 m,,,,
States,,Javelin (Old Standard),1998,2,"Albanese, Anthony",Bishop Hendricken,"179'11""",54.84 m,,,,
States,,Javelin (Old Standard),1998,3,"Denette, Daniel",Bishop Hendricken,"176'2""",53.70 m,,,,
States,,Javelin (Old Standard),1998,4,"Shalvey, Brian",Warwick Vets,"168'9""",51.44 m,,,,
States,,Javelin (Old Standard),1998,5,"Lane, Jonathan",Toll Gate,"168'5""",51.33 m,,,,
States,,Javelin (Old Standard),1998,6,"Moran, Carlos",Classical,"162'11""",49.66 m,,,,
States,,Javelin (Old Standard),1998,7,"Lazzareschi, Matthew",Johnston,"154'0""",46.94 m,,,,
States,,Javelin (Old Standard),1998,8,"Cochran, Robert",Rogers,"153'4""",46.74 m,,,,
States,,Javelin (Old Standard),1998,9,"Johnson, Aaron",Smithfield,"152'11""",46.60 m,,,,
States,,Javelin (Old Standard),1998,10,"Menke, Peter",Narragansett,"151'5""",46.15 m,,,,
States,,Javelin (Old Standard),1998,11,"Susi, Alan",Cumberland,"145'9""",44.42 m,,,,
States,,Javelin (Old Standard),1998,12,"Booth, Brad",Lincoln,"143'7""",43.76 m,,,,
States,,Javelin (Old Standard),1998,13,"Smith, Brendan",Chariho,"141'0""",42.98 m,,,,
States,,Javelin (Old Standard),1998,14,"Hess, Ryan",Rogers,"140'9""",42.90 m,,,,
States,,Javelin (Old Standard),1998,15,"Thompson, Matthew",Chariho,"140'9""",42.90 m,,,,
States,,Javelin (Old Standard),1998,16,"Brousseau, Tim",Chariho,"137'1""",41.78 m,,,,
States,,Javelin (Old Standard),1998,17,"Davies, Chris",Bishop Hendricken,"134'4""",40.94 m,,,,
States,,High Jump,1998,1,"Arundel, David",South Kingstown,"6'8""",2.03 m,,,,
States,,High Jump,1998,2,"Brew, Larry",Warwick Vets,"6'2""",1.88 m,,,,
States,,High Jump,1998,3,"Davis, Ryan",Portsmouth,"6'2""",1.88 m,,,,
States,,High Jump,1998,4,"Dunbar, Christian",Woonsocket,"6'0""",1.83 m,,,,
States,,High Jump,1998,5,"Kiselica, Corey",Ponaganset,"6'0""",1.83 m,,,,
States,,High Jump,1998,6,"Spears, Benjamin",Mount Hope,"6'0""",1.83 m,,,,
States,,High Jump,1998,7,"Goodrum, Robert",Rogers,"6'0""",1.83 m,,,,
States,,High Jump,1998,8,"Spears, R.B.",Chariho,"5'10""",1.78 m,,,,
States,,High Jump,1998,9,"Silva, Napoleon",Tolman,"5'10""",1.78 m,,,,
States,,High Jump,1998,T-10,"Carvalho, Kevin",East Providence,"5'8""",1.73 m,,,,
States,,High Jump,1998,T-10,"Hockensmith, Adam",Barrington,"5'8""",1.73 m,,,,
States,,Long Jump,1998,1,"Smith, Raymond",East Providence,"21'11 1/2""",6.69 m,,,,
States,,Long Jump,1998,2,"Schmander, Augustine",Hope,"21'6 1/2""",6.56 m,,,,
States,,Long Jump,1998,3,"Thomas, Will",South Kingstown,"21'5""",6.52 m,,,,
States,,Long Jump,1998,4,"McNamee, John",Cranston West,"21'1""",6.42 m,,,,
States,,Long Jump,1998,5,"Kujawski, Nathan",Lincoln,"21'0""",6.40 m,,,,
States,,Long Jump,1998,6,"Powers, Chris",Bishop Hendricken,"20'9""",6.32 m,,,,
States,,Long Jump,1998,7,"Newsome, Matthew",Classical,"20'2 1/2""",6.16 m,,,,
States,,Long Jump,1998,8,"Jordan, Trent",Pilgrim,"19'9 1/2""",6.03 m,,,,
States,,Long Jump,1998,9,"Meece, T.C.",Chariho,"19'4 3/4""",5.91 m,,,,
States,,Long Jump,1998,10,"Nocon, Joseph",Middletown,"19'3 1/4""",5.87 m,,,,
States,,Long Jump,1998,11,"Andrade, Christiano",East Providence,"19'2""",5.84 m,,,,
States,,Long Jump,1998,12,"Casper, Ronald",Middletown,"19'1 3/4""",5.83 m,,,,
States,,Long Jump,1998,13,"Goodrum, Robert",Rogers,"19'1""",5.81 m,,,,
States,,Long Jump,1998,14,"Lowther, Kevin",Westerly,"18'5""",5.61 m,,,,
States,,Triple Jump,1998,1,"Thomas, Will",South Kingstown,"44'3 1/2""",13.50 m,,,,
States,,Triple Jump,1998,2,"Omisore, Adeniyi",Bishop Hendricken,"43'5""",13.23 m,,,,
States,,Triple Jump,1998,3,"Davis, Ryan",Portsmouth,"43'4""",13.20 m,,,,
States,,Triple Jump,1998,4,"Smith, Raymond",East Providence,"42'5 3/4""",12.94 m,,,,
States,,Triple Jump,1998,5,"Horsman, Robert",Westerly,"41'9 3/4""",12.74 m,,,,
States,,Triple Jump,1998,6,"Goodrum, Robert",Rogers,"41'8 1/2""",12.71 m,,,,
States,,Triple Jump,1998,7,"Sullivan, Greg",Mount Hope,"41'5""",12.62 m,,,,
States,,Triple Jump,1998,8,"Egan, Matthew",Toll Gate,"41'0""",12.49 m,,,,
States,,Triple Jump,1998,9,"Carvalho, Kevin",East Providence,"40'9 3/4""",12.44 m,,,,
States,,Triple Jump,1998,10,"Hoff, Preston",Classical,"40'7 1/4""",12.37 m,,,,
States,,Triple Jump,1998,11,"Gendron, Tremayne",Rogers,"40'2 1/4""",12.25 m,,,,
States,,Triple Jump,1998,12,"Bissell, Roger",Ponaganset,"39'9 1/2""",12.12 m,,,,
States,,Triple Jump,1998,13,"Kujawski, Nathan",Lincoln,"39'9 1/4""",12.12 m,,,,
States,,Triple Jump,1998,14,"McNamee, John",Cranston West,"38'7 3/4""",11.78 m,,,,
States,,Triple Jump,1998,15,"Deming, Jonathan",Toll Gate,"37'9 1/4""",11.51 m,,,,
States,,Triple Jump,1998,16,"Busam, Michael",Smithfield,"37'7 1/2""",11.46 m,,,,
States,,Pole Vault,1998,1,"Barton, Carl",Ponaganset,"14'0""",4.26 m,,,,
States,,Pole Vault,1998,2,"Hess, Ryan",Rogers,"13'6""",4.11 m,,,,
States,,Pole Vault,1998,3,"Shea, Justin",Ponaganset,"12'6""",3.81 m,,,,
States,,Pole Vault,1998,4,"Pastore, Anthony",North Kingstown,"12'0""",3.66 m,,,,
States,,Pole Vault,1998,5,"Turilli, Joseph",Bishop Hendricken,"11'6""",3.50 m,,,,
States,,Pole Vault,1998,6,"Trejos, Fred",Classical,"11'6""",3.50 m,,,,
States,,Pole Vault,1998,7,"Robin, Stephen",Ponaganset,"11'0""",3.35 m,,,,
States,,Pole Vault,1998,T-8,"Saint, Dana",Chariho,"11'0""",3.35 m,,,,
States,,Pole Vault,1998,T-8,"Graves, Geoff",Cumberland,"11'0""",3.35 m,,,,
States,,Pole Vault,1998,10,"Cavanaugh, Richard",South Kingstown,"11'0""",3.35 m,,,,
States,,Pole Vault,1998,11,"Alfonso, Timothy",Bishop Hendricken,"10'6""",3.20 m,,,,
States,,Pole Vault,1998,12,"Troob, Scott",South Kingstown,"10'6""",3.20 m,,,,
States,,Pole Vault,1998,T-13,"Corry, Robert",Classical,"10'6""",3.20 m,,,,
States,,Pole Vault,1998,T-13,"D'Alfonso, Tim",Bishop Hendricken,"10'6""",3.20 m,,,,
States,,110 M High Hurdles,1998,1,"Aina, Colin",East Providence,15.35,15.68 trial,,,,
States,,110 M High Hurdles,1998,2,"Shannahan, Andrew",Lincoln,15.55,16.16 trial,,,,
States,,110 M High Hurdles,1998,3,"Egan, Matthew",Toll Gate,15.65,16.12 trial,,,,
States,,110 M High Hurdles,1998,4,"Dunbar, Christian",Woonsocket,15.95,16.32 trial,,,,
States,,110 M High Hurdles,1998,5,"Silva, Napoleon",Tolman,16.13,16.04 trial,,,,
States,,110 M High Hurdles,1998,6,"Nocon, Joseph",Middletown,16.50,16.58 trial,,,,
States,,110 M High Hurdles,1998,7,"Deming, Jonathan",Toll Gate,16.56,16.25 trial,,,,
States,,110 M High Hurdles,1998,8,"Zavota, Gregory",Barrington,17.37,16.80 trial,,,,
